39	ENTY:animal	What relative of the racoon is sometimes known as the cat-bear ?	ENTY
40	DESC:manner	How can I register my website in Yahoo for free ?	DESC
41	ENTY:other	What was cash-conscious Colonel Edwin L. Drake the first to drill ?	ENTY
42	NUM:count	How many people in the world speak French ?	NUM
43	NUM:count	How many inches over six feet is the Venus de Milo ?	NUM
44	DESC:manner	How do they find or choose witnesses to an execution ?	DESC
45	HUM:ind	What 1920s cowboy star rode Tony the Wonder Horse ?	HUM
46	ENTY:food	What cocktail inspired John Doxat to write the book Stirred-Not Shaken ?	ENTY
47	HUM:gr	What ISPs exist in the Caribbean ?	HUM
48	DESC:manner	How do you ask a total stranger out on a date ?	DESC
49	ENTY:other	What weapon is the mythological character Apollo most proficient with ?	ENTY
50	LOC:country	What country do the Galapagos Islands belong to ?	LOC
51	DESC:def	What is ethology ?	DESC
52	HUM:ind	Who was the prophet of the Muslim people ?	HUM
53	DESC:desc	Where did the term `` 86ed '' come from ?	DESC
54	HUM:ind	Who is Snoopy 's arch-enemy ?	HUM
55	DESC:def	What is the nature of learning ?	DESC
56	ENTY:color	What 's the only color Johnny Cash wears on stage ?	ENTY
57	ENTY:termeq	What 's the term for a young fox ?	ENTY
58	LOC:state	What U.S. state lived under six flags ?	LOC
59	DESC:def	What is the Kashmir issue ?	DESC
60	LOC:other	Where is the Loop ?	LOC
61	DESC:def	What does `` extended definition '' mean and how would one write a paper on it ?	DESC
62	LOC:country	What country 's capital is Tirana ?	LOC
63	DESC:def	What is titanium ?	DESC
64	HUM:ind	Who do Herb and Tootsie live next door to ?	HUM
65	LOC:city	Which city has the oldest relationship as a sisterðcity with Los Angeles ?	LOC
66	DESC:def	What is a caldera ?	DESC
67	DESC:reason	Why do people get calluses ?	DESC
68	LOC:other	What are the names of the tourist attractions in Reims ?	LOC
69	DESC:reason	What are Cushman and Wakefield known for ?	DESC
70	LOC:other	What body of water does the Danube River flow into ?	LOC
71	HUM:ind	Who is the founder of Scientology ?	HUM
72	ENTY:other	What does the six-footed Musca domestica become when it enters a house ?	ENTY
73	DESC:desc	What is the history of skateboarding ?	DESC
74	HUM:ind	Who starred in Singing in the Rain and The Singing Nun ?	HUM
75	DESC:manner	How do I make fuel bricks from recycled newspaper ?	DESC
76	HUM:ind	What 19th-century painter died in the Marquesas Islands ?	HUM
77	ENTY:body	The corpus callosum is in what part of the body ?	ENTY
78	DESC:manner	How do I log on to home page at Headquarters U.S. European Command ?	DESC
79	LOC:country	What country did the Nazis occupy for 1 , CD NNS IN NNP NNP NNP .	LOC
80	ENTY:other	What is Nebraska 's most valuable resource ?	ENTY
81	NUM:count	How many species of the Great White shark are there ?	NUM
82	DESC:desc	What is the origin of head lice ?	DESC
83	LOC:state	What is the nickname for the state of Mississippi ?	LOC
84	ENTY:animal	What was the first domesticated bird ?	ENTY
85	NUM:count	How many villi are found in the small intestine ?	NUM
86	LOC:country	What country did King Wenceslas rule ?	LOC
87	ENTY:dismed	What is a fear of shadows ?	ENTY
88	HUM:ind	Who were the five Marx brothers ?	HUM
89	NUM:date	In which year was New Zealand excluded from the ANZUS alliance ?	NUM
90	NUM:date	When did CNN begin broadcasting ?	NUM
91	DESC:reason	What causes the body to shiver in cold temperatures ?	DESC
92	DESC:def	What are bear and bull markets ?	DESC
93	ENTY:cremat	What J.R.R. Tolkien book features Bilbo Baggins as the central character ?	ENTY
94	DESC:def	What is `` dew point '' ?	DESC
95	DESC:def	What is the meaning of Jesus ?	DESC
96	HUM:gr	What company 's logo is a `` W '' in a circle ?	HUM
97	DESC:def	What is the definition of a cascade ?	DESC
98	NUM:date	When did Rococo painting and architecture flourish ?	NUM
99	LOC:country	What country 's national passenger rail system is called Via ?	LOC
100	HUM:ind	Who invented Make-up ?	HUM
101	DESC:desc	What is the origin of the word `` attic '' ?	DESC
102	DESC:desc	What did Delilah do to Samson 's hair ?	DESC
103	ENTY:animal	What kind of animals were in the Paleozoic era ?	ENTY
104	HUM:ind	Which of the following was Rhodes Scholar ?	HUM
105	HUM:ind	Who comprised the now-defunct comic book team known as the Champions ?	HUM
106	DESC:manner	How do you make a paintball ?	DESC
107	LOC:state	What U.S. state is Fort Knox in ?	LOC
108	ENTY:animal	What is a female rabbit called ?	ENTY
109	LOC:mount	Where is the highest point in Japan ?	LOC
110	DESC:desc	Where do chihuahuas come from ?	DESC
111	LOC:other	Where does Barney Rubble go to work after he drops Fred off in the `` Flintstones '' cartoon series ?	LOC
112	LOC:other	What are the world 's four oceans ?	LOC
113	ENTY:cremat	What 's the only work by Michelangelo that bears his signature ?	ENTY
114	ENTY:animal	What is the largest snake in the world ?	ENTY
115	ENTY:cremat	In what medium is Stuart Hamblen considered to be the first singing cowboy ?	ENTY
116	LOC:other	Where on the Internet can I find a song lyrics database similar to the International Lyrics Server ?	LOC
117	NUM:money	How much money does a back injury lawsuit get ?	NUM
118	ENTY:termeq	What 's the common name for acetylsalicylic acid ?	ENTY
119	DESC:def	What does the Georgetown `` Hoya '' mean ?	DESC
120	LOC:other	Where can I find a list of `` classic '' books 5th and 6th graders should read ?	LOC
121	ENTY:product	Which two products use a tiger as their symbol ?	ENTY
122	DESC:manner	How is the election of a new Pope announced to the world ?	DESC
123	NUM:period	How long does it take for your blood to make one complete trip through the body ?	NUM
124	DESC:manner	How do chickens have baby chicks ?	DESC
125	DESC:desc	What is the historical relationship of Catholic Church and bingo ?	DESC
126	DESC:manner	How was the element calcium named ?	DESC
127	HUM:ind	What crooner joined The Andrews Sisters for Pistol Packin Mama ?	HUM
128	HUM:gr	What piano company claims its product is the `` Instrument of the immortals '' ?	HUM
129	NUM:date	When did the Bounty mutiny take place ?	NUM
130	ENTY:cremat	What novel inspired the movie BladeRunner ?	ENTY
131	DESC:def	What is a transistor ?	DESC
132	ENTY:cremat	What is a film starring Jude Law ?	ENTY
133	ENTY:animal	What Hollywood dog died in the arms of Jean Harlow in 1932 ?	ENTY
134	ENTY:substance	What are the most common elements in the Earth 's crust ?	ENTY
135	NUM:money	How much would it cost to purchase a 2-foot-square party tent , with sides , ?	NUM
136	HUM:ind	What actress has received the most Oscar nominations ?	HUM
137	DESC:def	What are equity securities ?	DESC
138	DESC:def	What is gymnophobia ?	DESC
139	NUM:count	How many years do fossils take to form ?	NUM
140	LOC:other	Where is the Orinoco ?	LOC
141	ENTY:animal	What was the name of the `` Little Rascals '' dog ?	ENTY
142	LOC:city	What city boasts Penn 's Landing , on the banks of the Delaware river ?	LOC
143	ENTY:cremat	What Broadway musical was inspired by Cervantes 's Don Quixote ?	ENTY
144	DESC:desc	What is the origin of the word , JJ .	DESC
145	NUM:count	How many hostages were killed in the Entebbe raid ?	NUM
146	DESC:manner	How you can raise your IQ ?	DESC
147	ABBR:exp	What does INRI stand for when used on Jesus ' cross ?	ABBR
148	HUM:gr	Who produces Spumante ?	HUM
149	HUM:ind	Who earns their money the hard way ?	HUM
150	HUM:ind	Who founded the People 's Temple Commune ?	HUM
151	HUM:ind	What athlete makes the most money from sports merchandise sales ?	HUM
152	NUM:count	How many bends are there in a standard paper clip ?	NUM
153	HUM:ind	Who discovered electricity ?	HUM
154	ENTY:body	What part of your body contains the corpus callosum ?	ENTY
155	HUM:ind	Who was the first American in space ?	HUM
156	LOC:country	What two South American countries do n't border Brazil ?	LOC
157	ENTY:cremat	What album put The Beatles on the cover of Time in 1967 ?	ENTY
158	ENTY:cremat	What poem contains the line , `` grow old with me the best is yet to be '' .	ENTY
159	DESC:def	What is a dental root canal ?	DESC
160	ENTY:event	What war did the Wanna-Go-Home Riots occur after ?	ENTY
161	NUM:date	What is the busiest air travel season ?	NUM
162	ENTY:body	What 's the colored part of the eye called ?	ENTY
163	DESC:def	What are hook worms ?	DESC
164	LOC:other	Where is the Rose Bowl played ?	LOC
165	HUM:gr	Which Japanese car maker had its biggest percentage of sale in the domestic market ?	HUM
166	HUM:ind	Who is the mayor of Marbella ?	HUM
167	LOC:other	What sun-blasted , 14-mile wide valley is just north of the Mojave desert ?	LOC
168	NUM:date	In what year did Thatcher become prime minister ?	NUM
169	NUM:count	How many months does it take the moon to revolve around the Earth ?	NUM
170	LOC:other	Where are the 49 steps ?	LOC
171	NUM:date	In what year was De Gaulle elected president of France ?	NUM
172	HUM:ind	Who sings the themes for `` Dawson 's Creek '' and `` Felicity '' ?	HUM
173	HUM:ind	Who directed `` Jaws '' ?	HUM
174	ENTY:cremat	On what T.V. show could Tom Terrific be found ?	ENTY
175	HUM:gr	What Indian tribe is F Troop perpetually doing battle with ?	HUM
176	DESC:desc	Where did Indian Pudding come from ?	DESC
177	DESC:reason	Why do some clothing labels say `` Use a nonchlorine bleach '' ?	DESC
178	NUM:count	How many colonies were involved in the American Revolution ?	NUM
179	LOC:city	What is the name of the city that Maurizio Pellegrin lives in ?	LOC
180	LOC:other	Where can I find pictorial directions on how to build a very simple treehouse ?	LOC
181	ENTY:sport	What game 's board shows the territories of Irkutsk , Yakutsk and Kamchatka ?	ENTY
182	HUM:ind	What is the name of the managing director of Apricot Computer ?	HUM
183	HUM:title	What is the occupation of Nicholas Cage ?	HUM
184	DESC:reason	Why do horseshoes bring luck ?	DESC
185	DESC:def	What is the 401 , K , plan ?	DESC
186	DESC:reason	What causes pneumonia ?	DESC
187	NUM:date	What are the three winter months in the southern hemisphere ?	NUM
188	DESC:def	What does gringo mean ?	DESC
189	LOC:country	What country contains Africa 's northernmost point ?	LOC
190	ENTY:dismed	What therapy attempts to elicit the `` primal scream '' ?	ENTY
191	LOC:other	Where is the Kalahari desert ?	LOC
192	HUM:gr	Which Ventura County police department seized the largest cocaine shipment in it 's history ?	HUM
193	LOC:city	What city is sometimes called Gotham ?	LOC
194	ENTY:body	What dangles over the tongue from the palate ?	ENTY
195	HUM:ind	Who created Dennis the Menace ?	HUM
196	HUM:ind	What dummy received an honorary degree from Northwestern University ?	HUM
197	NUM:date	When was the first Wall Street Journal published ?	NUM
198	LOC:country	What countries have the largest areas of forest ?	LOC
199	DESC:manner	How do I start a web based business ?	DESC
200	HUM:ind	Name Alvin 's brothers	HUM
201	DESC:def	What is Eagle 's syndrome styloid process ?	DESC
202	DESC:manner	How did Jayne Mansfield die ?	DESC
203	NUM:date	When did the royal wedding of Prince Andrew and Fergie take place ?	NUM
204	HUM:ind	What actor said in A Day at the Races : `` Either he 's dead or my watch has stopped '' ?	HUM
205	HUM:ind	What explorer was nicknamed Iberia 's Pilot ?	HUM
206	NUM:date	CNN began broadcasting in what year ?	NUM
207	ENTY:termeq	What is a ball that hits the foul pole called ?	ENTY
208	DESC:reason	What makes hamburgers taste like steakburgers ?	DESC
209	HUM:gr	Which company created the Internet browser Mosaic ?	HUM
210	ENTY:event	What are the rites accompanying the circumcision of a newly born-child in Judaism called ?	ENTY
211	ENTY:other	What was the education system in the 1960 's ?	ENTY
212	LOC:city	What South American city has the world 's highest commercial landing field ?	LOC
213	DESC:manner	How can I find out which cities have cable-modem access ?	DESC
214	DESC:reason	What is Betsy Ross famous for ?	DESC
215	NUM:count	How many species of sharks are there ?	NUM
216	DESC:def	What is `` snoogans '' ?	DESC
217	NUM:count	How many people are there in the world ?	NUM
218	ENTY:plant	What shrubs can be planted that will be safe from deer ?	ENTY
219	HUM:gr	What organization 's offices were broken into at Watergate in 1972 ?	HUM
220	DESC:desc	What is the design of the ship Titanic ?	DESC
221	ABBR:exp	What does S.O.S. stand for ?	ABBR
222	ENTY:techmeth	Name a technique widely used to detect birth defects ?	ENTY
223	DESC:desc	What is the daily requirement of folic acid for an expectant mother ?	DESC
224	DESC:def	What is the `` 7-minute cigarette '' ?	DESC
225	ENTY:other	What four forms does gold occur in ?	ENTY
226	NUM:volsize	What is the acreage of the Chappellet vineyard ?	NUM
227	DESC:manner	How do you correctly say the word ` qigong ' ?	DESC
228	NUM:date	When did beethoven die ?	NUM
229	NUM:money	How much does a new railroad coal car cost ?	NUM
230	LOC:country	What two European countries entered the War of American Independence against the British ?	LOC
231	DESC:def	What is the filmmakers collabrative ?	DESC
232	HUM:ind	What Russian composer 's Prelude in C Sharp Minor brought him fame and fortune ?	HUM
233	DESC:reason	What caused Harry Houdini 's death ?	DESC
234	HUM:ind	Who was the mother of the man who would not be king , the duke of Windsor ?	HUM
235	NUM:count	How many revolutions does a standard LP make in three minutes ?	NUM
236	LOC:mount	What is the name of the tallest mountain in the world ?	LOC
237	LOC:other	Where can I find a review of Nightmare on Elm Street in a film journal ?	LOC
238	ENTY:techmeth	What 's the slowest Olympic swimming stroke ?	ENTY
239	HUM:ind	What was the name of the first Russian astronaut to do a spacewalk ?	HUM
240	ENTY:dismed	What disease is transmitted by the Anopheles mosquito ?	ENTY
241	ENTY:food	What rum is so `` mixable '' it is a one-brand bar ?	ENTY
242	NUM:count	How many South American countries have the letter Z in their names ?	NUM
243	DESC:def	What is the contents of proposition 98 ?	DESC
244	LOC:other	Where was George Washington born ?	LOC
245	NUM:count	How many people on the ground were killed from the bombing of Pan Am Flight 103 over Lockerbie , Scotland , December 21 , CD .	NUM
246	HUM:ind	Who wrote NN DT NNP NNP '' ?	HUM
247	DESC:def	What is paracetamol ?	DESC
248	DESC:desc	What are the powers and weaknesses of Green Lantern 's ring ?	DESC
249	ENTY:animal	Which mosquito 's bite draws blood , DT NN CC DT NN .	ENTY
250	NUM:date	When was the first steel mill in the United States built ?	NUM
251	HUM:ind	What diminutive American female gymnast stole the show at the 1984 Olympics ?	HUM
252	DESC:desc	What is the origin of the name Katie ?	DESC
253	HUM:gr	What schools in the Washington , DC NN NN VBP NN NN NN NN .	HUM
254	NUM:date	When did the Berlin Wall go up ?	NUM
255	HUM:desc	Who is Terrence Malick ?	HUM
256	ENTY:instru	What instrument is Ray Charles best known for playing ?	ENTY
257	DESC:def	What 's the meaning of the Latin battle cry : Ad arma , ad arma .	DESC
258	ENTY:other	What is the mascot for Notre Dame University ?	ENTY
259	LOC:other	What Las Vegas hotel burned in November , 1980 , with the loss of 84 lives ?	LOC
260	NUM:date	When did Mount St. Helen last have a significant eruption ?	NUM
261	ABBR:exp	CNN is the abbreviation for what ?	ABBR
262	NUM:date	When did World War I start ?	NUM
263	NUM:count	How many feet are there in a fathom ?	NUM
264	DESC:def	What is a Canada two-penny black ?	DESC
265	LOC:city	What European city do Nicois live in ?	LOC
266	DESC:manner	How can I find out what year a Beanie Baby was introduced ?	DESC
267	DESC:def	What is the classic definition of tragic hero ?	DESC
268	ENTY:other	To what does Microsoft 's Windows 3 owe its success ?	ENTY
269	HUM:ind	Who was President of Afghanistan in 1994 ?	HUM
270	ENTY:techmeth	What are other ways of getting stretch marks besides pregnancy , weight loss , and weight lifting ?	ENTY
271	ENTY:food	What did brontosauruses eat ?	ENTY
272	ENTY:color	What color bottles do good Rhine wines come in ?	ENTY
273	HUM:ind	Who was the lead actress in the movie ` Sleepless in Seattle ' ?	HUM
274	HUM:ind	Who was the 16th President of the United States ?	HUM
275	HUM:ind	Who are the two sons of Ozzie and Harriet Nelson ?	HUM
276	DESC:def	What is molybdenum ?	DESC
277	NUM:date	When is Boxing Day ?	NUM
278	ENTY:other	What is the lowest level of the American judiciary ?	ENTY
279	NUM:date	When was the battle of the Somme fought ?	NUM
280	NUM:count	How many people did Randy Craft kill ?	NUM
281	ENTY:animal	What 's the official animal of Canada ?	ENTY
282	NUM:date	When did Spielberg direct `` Jaws '' ?	NUM
283	NUM:volsize	What is the size of the largest akita ?	NUM
284	ENTY:animal	What animal has the biggest eyes ?	ENTY
285	LOC:city	What is California 's capital ?	LOC
286	HUM:ind	Who was the author of the book about computer hackers called `` The Cuckoo 's Egg : Tracking a Spy Through the Maze of Computer Espionage '' ?	HUM
287	HUM:ind	Who was the founding member of the Pink Floyd band ?	HUM
288	LOC:country	What European country is home to the beer-producing city of Budweis ?	LOC
289	DESC:manner	How do I find the balance of my social security account ?	DESC
290	DESC:desc	What is the history of Valentine 's Day cards ?	DESC
291	LOC:other	Where was Christopher Columbus born ?	LOC
292	ENTY:termeq	What do Italians call Florence ?	ENTY
293	DESC:manner	How do you get to the top of the Eiffel Tower ?	DESC
294	ABBR:exp	What does ` PSI ' stand for ?	ABBR
295	LOC:other	What sea did the Romans call mare nostrum ?	LOC
296	ENTY:termeq	What 's the term for a bet before cards are dealt ?	ENTY
297	ENTY:animal	Which came first , according to Genesis 1 : 2 : 22 - the chicken or the egg ?	ENTY
298	LOC:city	What city did the Flintstones live in ?	LOC
299	ENTY:termeq	What is Latin for incompetent ?	ENTY
300	ENTY:dismed	What chemicals are used in lethal injection ?	ENTY
301	HUM:gr	What toy company is the world 's No.1 maker of female apparel ?	HUM
302	ENTY:sport	What board game does a `` wood-pusher '' play poorly ?	ENTY
303	HUM:ind	Which Doonesbury character was likely to turn into a werewolf ?	HUM
304	ABBR:abb	What is the abbreviation for micro ?	ABBR
305	ENTY:other	What are the 7 articles of the constitution ?	ENTY
306	HUM:gr	Who has won the most Super Bowls ?	HUM
307	ABBR:exp	What does NASDAQ stand for ?	ABBR
308	ABBR:exp	What is BPH ?	ABBR
309	ENTY:other	What is the fastest commercial automobile that can be bought in the US ?	ENTY
310	LOC:other	What stadium do the Miami Dolphins play their home games in ?	LOC
311	HUM:ind	Who has the only speaking role in `` Silent Movie '' ?	HUM
312	DESC:reason	Why is poop sometimes different colors ?	DESC
313	NUM:other	What was Einstein 's IQ ?	NUM
314	NUM:date	What day was Pearl Harbor attacked in 1942 ?	NUM
315	HUM:ind	What girl 's name is `` Teddy '' an affectionate form of ?	HUM
316	LOC:state	What state is John F. Kennedy buried in ?	LOC
317	ENTY:techmeth	What is the best way to remove wallpaper ?	ENTY
318	LOC:state	What U.S. state has an element named for it ?	LOC
319	HUM:gr	What company tabulates the ballots in voting for the Academy Awards ?	HUM
320	DESC:manner	How did the tradition of best man start ?	DESC
321	NUM:count	How many years ago did the ship Titanic sink ?	NUM
322	LOC:other	What is the deepest area of the Arctic Ocean ?	LOC
323	ENTY:color	What are Halloween 's colors ?	ENTY
324	DESC:manner	How is silk screening done ?	DESC
325	NUM:other	What is the latitude and longitude of El Paso , Texas ?	NUM
326	HUM:ind	Who made a boat out of gopher wood ?	HUM
327	LOC:other	Where can I find a `` Fifth Element '' screensaver ?	LOC
328	HUM:ind	Which Bloom County resident wreaks havoc with a computer ?	HUM
329	DESC:manner	How do you match a name to a social security number ?	DESC
330	DESC:manner	How does a rainbow form ?	DESC
331	NUM:other	What is the normal resting heart rate of a healthy adult ?	NUM
332	NUM:other	What is the population of Ohio ?	NUM
333	NUM:count	How many calories are there in a Big Mac ?	NUM
334	DESC:def	Hazmat stands for what ?	DESC
335	ENTY:animal	What creature scares people in the film `` Jaws '' ?	ENTY
336	HUM:ind	What part did John Peter Zenger play in the deveopment of the newspaper in America ?	HUM
337	HUM:ind	Who followed Caesar ?	HUM
338	ENTY:substance	What are the four elements ?	ENTY
339	HUM:ind	Who was the first woman golfer to earn a million ?	HUM
340	ENTY:other	What 's the tallest piece on a chessboard ?	ENTY
341	LOC:other	What is Answers.com 's address ?	LOC
342	LOC:other	Where can I buy movies on videotape online ?	LOC
343	HUM:ind	Who does the advertizing for Frito-Lay ?	HUM
344	HUM:gr	Who is the leading competitor of Trans Union Company ?	HUM
345	ENTY:product	What product did Robert Conrad dare people to knock off his shoulder ?	ENTY
346	HUM:ind	Who invented the radio ?	HUM
347	NUM:count	What 's the American dollar equivalent for 8 pounds in the U.K. ?	NUM
348	ENTY:techmeth	What are the different approaches of systems analysis ?	ENTY
349	DESC:manner	How do doctors diagnose bone cancer ?	DESC
350	HUM:ind	Who is the man behind the pig-the man who pulls the strings and speaks for Miss Piggy ?	HUM
351	NUM:speed	What is the speed of the Mississippi River ?	NUM
352	ENTY:other	What are the developmental stages of a swimmer ?	ENTY
353	HUM:ind	What actor first portrayed James Bond ?	HUM
354	LOC:other	What ocean is the largest in the world ?	LOC
355	HUM:ind	Who was the first American poet to win the Nobel Prize for literature , in 1948 ?	HUM
356	NUM:date	What year did Jack Nicklaus join the Professional Golfers Association tour ?	NUM
357	NUM:count	How many sonnets did Shakespeare write ?	NUM
358	DESC:reason	What causes the redness in your cheeks when you blush ?	DESC
359	HUM:ind	Who won the Nobel Peace Prize in 1991 ?	HUM
360	HUM:gr	Who are the Challengers of the Unknown ?	HUM
361	DESC:def	Define the Pheonix Club ?	DESC
362	LOC:city	Which city did Christian Crusaders fight to recapture from the Muslims ?	LOC
363	DESC:def	What does it mean `` Rupee Depreciates '' ?	DESC
364	ENTY:other	What gaming devices were dubbed `` Mississippi marbles '' and `` Memphis dominoes '' ?	ENTY
365	HUM:ind	Who was the first coach of the Cleveland Browns ?	HUM
366	DESC:manner	How successful is arometherapy ?	DESC
367	ENTY:event	What Jewish holiday saw the start of the 1973 Mideast War ?	ENTY
368	DESC:manner	How does a copier work ?	DESC
369	NUM:speed	What is the speed of the Mississippi River ?	NUM
370	HUM:ind	Who said of Super Bowl III in 1969 : `` We 'll win- I guarantee it '' ?	HUM
371	ENTY:animal	What is Dudley Do-Right 's horse 's name ?	ENTY
372	HUM:ind	Who declared : `` I am down on whores and I shan 't stop ripping them '' ?	HUM
373	LOC:other	Where does chocolate come from ?	LOC
374	ENTY:cremat	What TV game show once saw a contestant admit to picking his toes in the shower ?	ENTY
375	HUM:ind	What Soviet leader owned a Rolls-Royce ?	HUM
376	LOC:other	Where can I find a case on Individuals with Disabilities Education Act of 1991 ?	LOC
377	ENTY:event	What war did Florence Nightingale tend the troops in ?	ENTY
378	HUM:ind	Who wrote the song , `` Stardust '' ?	HUM
379	NUM:count	How many Beatles ' records went #1 ?	NUM
380	HUM:ind	Who is the only prime minister of Canada to serve 22 years but not necessarily consecutively ?	HUM
381	ABBR:abb	What is the abbreviation of the company name ` General Motors ' ?	ABBR
382	LOC:mount	What mountains lie between the Arkansas and Missouri rivers ?	LOC
383	HUM:ind	Who received the Will Rogers Award in 1989 ?	HUM
384	DESC:reason	What is the function of RAM ?	DESC
385	LOC:other	What 's the closest G2 Spectrum Yellow Dwarf to Earth ?	LOC
386	NUM:count	How many equal angles are there in an isosceles triangle ?	NUM
387	ENTY:dismed	What is the fear of cockroaches called ?	ENTY
388	ENTY:cremat	What CBS soap opera was interrupted by the bulletin of John F. Kennedy 's assassination ?	ENTY
389	DESC:desc	What is the use of a 24-hour clock instead of a 12-hour clock ?	DESC
390	HUM:ind	What was the name of the lawyer who represented Randy Craft ?	HUM
391	HUM:ind	What United States President had dreamed that he was assassinated ?	HUM
392	ENTY:cremat	What film did Lee Marvin win the 1965 best actor Oscar for ?	ENTY
393	LOC:other	Where is Basque country located ?	LOC
394	ENTY:product	What product does `` Mrs. Olsen '' promote ?	ENTY
395	NUM:date	What time of day did Emperor Hirohito die ?	NUM
396	DESC:def	What is dry ice ?	DESC
397	ENTY:other	What 's the most powerful card in Euchre ?	ENTY
398	DESC:def	What does `` intractable plantar keratoma '' mean ?	DESC
399	NUM:count	How many years did it take James Joyce to write Ulysses ?	NUM
400	ENTY:food	What crop failure caused the Irish Famine ?	ENTY
401	LOC:city	What South Korean city is served by Kimpo International Airport ?	LOC
402	NUM:count	How many types of dogs ' tails are there - three	NUM
403	ENTY:cremat	What is the longest-running television series ?	ENTY
404	ENTY:animal	What predators exist on Antarctica ?	ENTY
405	DESC:desc	What is the difference between a generator and an alternator ?	DESC
406	DESC:manner	How is energy created ?	DESC
407	ENTY:food	What beer advertised that it had `` three rings '' ?	ENTY
408	NUM:other	What is the quantity of American soldiers still unaccounted for from the Vietnam war ?	NUM
409	ENTY:techmeth	What golfing accessory was patented by George Grant on December 12	ENTY
410	ENTY:other	What are the different types of plastic ?	ENTY
411	DESC:manner	How is it correct to say ` qigong ' ?	DESC
412	LOC:mount	What was the highest mountain on earth before Mount Everest was discovered ?	LOC
413	LOC:other	Where was the Ligurian Republic , 1797-185 , ?	LOC
414	LOC:country	What country 's people are the top television watchers ?	LOC
415	NUM:date	When was the women 's suffrage amendment ratified ?	NUM
416	HUM:gr	What Polynesian people inhabit New Zealand ?	HUM
417	ENTY:cremat	What movie tour of the Roman empire features the admonition : `` Row well and live '' ?	ENTY
418	LOC:city	What Nevada center has been dubbed The Biggest Little City in the World ?	LOC
419	HUM:ind	What President lived at 219 North Delaware Street , Independence , Missouri ?	HUM
420	DESC:reason	Give a reason for American Indians oftentimes dropping out of school .	DESC
421	LOC:other	Where must a soccer goalie stand to be permitted to handle the ball ?	LOC
422	DESC:desc	What is the difference between classical conditioning and operant conditioning ?	DESC
423	LOC:state	In what U.S. state was the first woman governor elected ?	LOC
424	DESC:desc	What are some interesting facts and information about dogsledding ?	DESC
425	NUM:date	What year did Hitler die ?	NUM
426	HUM:ind	What famous model was married to Billy Joel ?	HUM
427	ENTY:animal	What kind of animal is Babar ?	ENTY
428	DESC:reason	What is Jane Goodall known for ?	DESC
429	ENTY:other	What killed Bob Marley ?	ENTY
430	NUM:money	How much money are Dumbo 's ears insured for ?	NUM
431	HUM:ind	Who danced into stardom with Fred Astaire in 1941 's You 'll Never Get Rich ?	HUM
432	HUM:desc	Who is Stein Eriksen ?	HUM
433	DESC:def	What does the name Billie mean ?	DESC
434	HUM:ind	Who is the fastest swimmer in the world ?	HUM
435	LOC:mount	What is the highest peak in Africa ?	LOC
436	LOC:other	Where is Procter & Gamble headquartered in the U.S. ?	LOC
437	LOC:other	What desert has been called The Garden of Allah ?	LOC
438	ENTY:other	What do bicornate animals have two of ?	ENTY
